video_path,label,split,archive,archive_url,status,compressed_size,original_size,crc32,local_header_offset,data_offset,output_path,attempts,error
Clothes/42. T-Shirt/MVI_3851.MOV,42. T-Shirt,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/42. T-Shirt/MVI_3851.MOV,0,
Clothes/42. T-Shirt/MVI_4002.MOV,42. T-Shirt,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/42. T-Shirt/MVI_4002.MOV,0,
Clothes/42. T-Shirt/MVI_4883.MOV,42. T-Shirt,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/42. T-Shirt/MVI_4883.MOV,0,
Clothes/42. T-Shirt/MVI_4004.MOV,42. T-Shirt,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/42. T-Shirt/MVI_4004.MOV,0,
Clothes/42. T-Shirt/MVI_3704.MOV,42. T-Shirt,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/42. T-Shirt/MVI_3704.MOV,0,
Clothes/42. T-Shirt/MVI_3706.MOV,42. T-Shirt,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/42. T-Shirt/MVI_3706.MOV,0,
Clothes/42. T-Shirt/MVI_5022.MOV,42. T-Shirt,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/42. T-Shirt/MVI_5022.MOV,0,
Clothes/42. T-Shirt/MVI_4882.MOV,42. T-Shirt,val,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/42. T-Shirt/MVI_4882.MOV,0,
Clothes/42. T-Shirt/MVI_3852.MOV,42. T-Shirt,val,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/42. T-Shirt/MVI_3852.MOV,0,
Clothes/42. T-Shirt/MVI_5021.MOV,42. T-Shirt,val,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/42. T-Shirt/MVI_5021.MOV,0,
Clothes/44. Shoes/MVI_3711.MOV,44. Shoes,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. Shoes/MVI_3711.MOV,0,
Clothes/44. Shoes/MVI_4204.MOV,44. Shoes,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. Shoes/MVI_4204.MOV,0,
Clothes/44. Shoes/MVI_5177.MOV,44. Shoes,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. Shoes/MVI_5177.MOV,0,
Clothes/44. Shoes/MVI_3857.MOV,44. Shoes,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. Shoes/MVI_3857.MOV,0,
Clothes/44. Shoes/MVI_4888.MOV,44. Shoes,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. Shoes/MVI_4888.MOV,0,
Clothes/44. Shoes/MVI_5030.MOV,44. Shoes,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. Shoes/MVI_5030.MOV,0,
Clothes/44. Shoes/MVI_4010.MOV,44. Shoes,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. Shoes/MVI_4010.MOV,0,
Clothes/44. Shoes/MVI_5029.MOV,44. Shoes,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. Shoes/MVI_5029.MOV,0,
Clothes/44. Shoes/MVI_3712.MOV,44. Shoes,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. Shoes/MVI_3712.MOV,0,
Clothes/44. Shoes/MVI_4009.MOV,44. Shoes,train,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. Shoes/MVI_4009.MOV,0,
Clothes/44. Shoes/MVI_5028.MOV,44. Shoes,val,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/44. Shoes/MVI_5028.MOV,0,
Clothes/44. Shoes/MVI_3858.MOV,44. Shoes,val,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/44. Shoes/MVI_3858.MOV,0,
Clothes/44. Shoes/MVI_4887.MOV,44. Shoes,val,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/44. Shoes/MVI_4887.MOV,0,
Pronouns/44. it/MVI_0014.MOV,44. it,train,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. it/MVI_0014.MOV,0,
Pronouns/44. it/MVI_0077.MOV,44. it,train,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. it/MVI_0077.MOV,0,
Pronouns/44. it/MVI_0076.MOV,44. it,train,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. it/MVI_0076.MOV,0,
Pronouns/44. it/MVI_9898.MOV,44. it,train,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. it/MVI_9898.MOV,0,
Pronouns/44. it/MVI_9936.MOV,44. it,train,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. it/MVI_9936.MOV,0,
Pronouns/44. it/MVI_9970.MOV,44. it,train,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. it/MVI_9970.MOV,0,
Pronouns/44. it/MVI_9969.MOV,44. it,train,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. it/MVI_9969.MOV,0,
Pronouns/44. it/MVI_9938.MOV,44. it,train,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. it/MVI_9938.MOV,0,
Pronouns/44. it/MVI_0015.MOV,44. it,train,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. it/MVI_0015.MOV,0,
Pronouns/44. it/MVI_0024.MOV,44. it,train,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/44. it/MVI_0024.MOV,0,
Pronouns/44. it/MVI_9900.MOV,44. it,val,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/44. it/MVI_9900.MOV,0,
Pronouns/44. it/MVI_0078.MOV,44. it,val,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/44. it/MVI_0078.MOV,0,
Pronouns/44. it/MVI_0025.MOV,44. it,val,Pronouns_1of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/44. it/MVI_0025.MOV,0,
Pronouns/46. you (plural)/MVI_0083.MOV,46. you (plural),train,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/46. you (plural)/MVI_0083.MOV,0,
Pronouns/46. you (plural)/MVI_9946.MOV,46. you (plural),train,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/46. you (plural)/MVI_9946.MOV,0,
Pronouns/46. you (plural)/MVI_9975.MOV,46. you (plural),train,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/46. you (plural)/MVI_9975.MOV,0,
Pronouns/46. you (plural)/MVI_9947.MOV,46. you (plural),train,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/46. you (plural)/MVI_9947.MOV,0,
Pronouns/46. you (plural)/MVI_9977.MOV,46. you (plural),train,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/46. you (plural)/MVI_9977.MOV,0,
Pronouns/46. you (plural)/MVI_9948.MOV,46. you (plural),train,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/46. you (plural)/MVI_9948.MOV,0,
Pronouns/46. you (plural)/MVI_9909.MOV,46. you (plural),train,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/46. you (plural)/MVI_9909.MOV,0,
Pronouns/46. you (plural)/MVI_0030.MOV,46. you (plural),train,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/46. you (plural)/MVI_0030.MOV,0,
Pronouns/46. you (plural)/MVI_0024.MOV,46. you (plural),train,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/46. you (plural)/MVI_0024.MOV,0,
Pronouns/46. you (plural)/MVI_9907.MOV,46. you (plural),train,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/46. you (plural)/MVI_9907.MOV,0,
Pronouns/46. you (plural)/MVI_9976.MOV,46. you (plural),val,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/46. you (plural)/MVI_9976.MOV,0,
Pronouns/46. you (plural)/MVI_0031.MOV,46. you (plural),val,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/46. you (plural)/MVI_0031.MOV,0,
Pronouns/46. you (plural)/MVI_9905.MOV,46. you (plural),val,Pronouns_2of2.zip,https://zenodo.org/api/records/4010759/files/Pronouns_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/46. you (plural)/MVI_9905.MOV,0,
Colours/47. Red/MVI_3720.MOV,47. Red,train,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/47. Red/MVI_3720.MOV,0,
Colours/47. Red/MVI_4019.MOV,47. Red,train,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/47. Red/MVI_4019.MOV,0,
Colours/47. Red/MVI_3721.MOV,47. Red,train,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/47. Red/MVI_3721.MOV,0,
Colours/47. Red/MVI_4018.MOV,47. Red,train,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/47. Red/MVI_4018.MOV,0,
Colours/47. Red/MVI_8612.MP4,47. Red,train,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/47. Red/MVI_8612.MP4,0,
Colours/47. Red/MVI_3867.MOV,47. Red,train,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/47. Red/MVI_3867.MOV,0,
Colours/47. Red/MVI_5186.MOV,47. Red,train,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/47. Red/MVI_5186.MOV,0,
Colours/47. Red/MVI_3719.MOV,47. Red,train,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/47. Red/MVI_3719.MOV,0,
Colours/47. Red/MVI_4017.MOV,47. Red,train,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/47. Red/MVI_4017.MOV,0,
Colours/47. Red/MVI_5038.MOV,47. Red,train,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/47. Red/MVI_5038.MOV,0,
Colours/47. Red/MVI_4899.MOV,47. Red,val,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/47. Red/MVI_4899.MOV,0,
Colours/47. Red/MVI_4898.MOV,47. Red,val,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/47. Red/MVI_4898.MOV,0,
Colours/47. Red/MVI_5184.MOV,47. Red,val,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/47. Red/MVI_5184.MOV,0,
Greetings/48. Hello/MVI_0090.MOV,48. Hello,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/48. Hello/MVI_0090.MOV,0,
Greetings/48. Hello/MVI_0091.MOV,48. Hello,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/48. Hello/MVI_0091.MOV,0,
Greetings/48. Hello/MVI_0029.MOV,48. Hello,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/48. Hello/MVI_0029.MOV,0,
Greetings/48. Hello/MVI_9983.MOV,48. Hello,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/48. Hello/MVI_9983.MOV,0,
Greetings/48. Hello/MVI_9984.MOV,48. Hello,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/48. Hello/MVI_9984.MOV,0,
Greetings/48. Hello/MVI_0037.MOV,48. Hello,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/48. Hello/MVI_0037.MOV,0,
Greetings/48. Hello/MVI_9956.MOV,48. Hello,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/48. Hello/MVI_9956.MOV,0,
Greetings/48. Hello/MVI_0032.MOV,48. Hello,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/48. Hello/MVI_0032.MOV,0,
Greetings/48. Hello/MVI_9915.MOV,48. Hello,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/48. Hello/MVI_9915.MOV,0,
Greetings/48. Hello/MVI_0030.MOV,48. Hello,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/48. Hello/MVI_0030.MOV,0,
Greetings/48. Hello/MVI_0031.MOV,48. Hello,val,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/48. Hello/MVI_0031.MOV,0,
Greetings/48. Hello/MVI_0038.MOV,48. Hello,val,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/48. Hello/MVI_0038.MOV,0,
Greetings/48. Hello/MVI_9916.MOV,48. Hello,val,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/48. Hello/MVI_9916.MOV,0,
Animals/5. Cow/MVI_3047.MOV,5. Cow,train,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/5. Cow/MVI_3047.MOV,0,
Animals/5. Cow/MVI_3097.MOV,5. Cow,train,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/5. Cow/MVI_3097.MOV,0,
Animals/5. Cow/MVI_8569.MP4,5. Cow,train,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/5. Cow/MVI_8569.MP4,0,
Animals/5. Cow/MVI_2992.MOV,5. Cow,train,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/5. Cow/MVI_2992.MOV,0,
Animals/5. Cow/MVI_3074.MOV,5. Cow,train,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/5. Cow/MVI_3074.MOV,0,
Animals/5. Cow/MVI_3048.MOV,5. Cow,train,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/5. Cow/MVI_3048.MOV,0,
Animals/5. Cow/MVI_4160.MOV,5. Cow,train,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/5. Cow/MVI_4160.MOV,0,
Animals/5. Cow/MVI_3049.MOV,5. Cow,train,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/5. Cow/MVI_3049.MOV,0,
Animals/5. Cow/MVI_3046.MOV,5. Cow,train,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/5. Cow/MVI_3046.MOV,0,
Animals/5. Cow/MVI_3073.MOV,5. Cow,train,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/5. Cow/MVI_3073.MOV,0,
Animals/5. Cow/MVI_2990.MOV,5. Cow,val,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/5. Cow/MVI_2990.MOV,0,
Animals/5. Cow/MVI_3075.MOV,5. Cow,val,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/5. Cow/MVI_3075.MOV,0,
Animals/5. Cow/MVI_3016.MOV,5. Cow,val,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/5. Cow/MVI_3016.MOV,0,
Greetings/51. Good Morning/MVI_9932.MOV,51. Good Morning,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/51. Good Morning/MVI_9932.MOV,0,
Greetings/51. Good Morning/MVI_9970.MOV,51. Good Morning,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/51. Good Morning/MVI_9970.MOV,0,
Greetings/51. Good Morning/MVI_9991.MOV,51. Good Morning,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/51. Good Morning/MVI_9991.MOV,0,
Greetings/51. Good Morning/MVI_9933.MOV,51. Good Morning,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/51. Good Morning/MVI_9933.MOV,0,
Greetings/51. Good Morning/MVI_9935.MOV,51. Good Morning,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/51. Good Morning/MVI_9935.MOV,0,
Greetings/51. Good Morning/MVI_9971.MOV,51. Good Morning,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/51. Good Morning/MVI_9971.MOV,0,
Greetings/51. Good Morning/MVI_0048.MOV,51. Good Morning,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/51. Good Morning/MVI_0048.MOV,0,
Greetings/51. Good Morning/MVI_9934.MOV,51. Good Morning,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/51. Good Morning/MVI_9934.MOV,0,
Greetings/51. Good Morning/MVI_9992.MOV,51. Good Morning,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/51. Good Morning/MVI_9992.MOV,0,
Greetings/51. Good Morning/MVI_9993.MOV,51. Good Morning,train,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/51. Good Morning/MVI_9993.MOV,0,
Greetings/51. Good Morning/MVI_9968.MOV,51. Good Morning,val,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/51. Good Morning/MVI_9968.MOV,0,
Greetings/51. Good Morning/MVI_0100.MOV,51. Good Morning,val,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/51. Good Morning/MVI_0100.MOV,0,
Greetings/51. Good Morning/MVI_9969.MOV,51. Good Morning,val,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/51. Good Morning/MVI_9969.MOV,0,
Electronics/53. Fan/MVI_4965.MOV,53. Fan,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/53. Fan/MVI_4965.MOV,0,
Electronics/53. Fan/MVI_4535.MOV,53. Fan,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/53. Fan/MVI_4535.MOV,0,
Electronics/53. Fan/MVI_9099.MP4,53. Fan,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/53. Fan/MVI_9099.MP4,0,
Electronics/53. Fan/MVI_5388.MOV,53. Fan,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/53. Fan/MVI_5388.MOV,0,
Electronics/53. Fan/MVI_9098.MP4,53. Fan,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/53. Fan/MVI_9098.MP4,0,
Electronics/53. Fan/MVI_4536.MOV,53. Fan,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/53. Fan/MVI_4536.MOV,0,
Electronics/53. Fan/MVI_4533.MOV,53. Fan,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/53. Fan/MVI_4533.MOV,0,
Electronics/53. Fan/MVI_4534.MOV,53. Fan,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/53. Fan/MVI_4534.MOV,0,
Electronics/53. Fan/MVI_5387.MOV,53. Fan,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/53. Fan/MVI_5387.MOV,0,
Electronics/53. Fan/MVI_4532.MOV,53. Fan,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/53. Fan/MVI_4532.MOV,0,
Electronics/53. Fan/MVI_5390.MOV,53. Fan,val,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/53. Fan/MVI_5390.MOV,0,
Electronics/53. Fan/MVI_5389.MOV,53. Fan,val,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/53. Fan/MVI_5389.MOV,0,
Electronics/53. Fan/MVI_9097.MP4,53. Fan,val,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/53. Fan/MVI_9097.MP4,0,
Colours/54. Black/MVI_5206.MOV,54. Black,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Black/MVI_5206.MOV,0,
Colours/54. Black/MVI_4215.MOV,54. Black,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Black/MVI_4215.MOV,0,
Colours/54. Black/MVI_8619.MP4,54. Black,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Black/MVI_8619.MP4,0,
Colours/54. Black/MVI_4040.MOV,54. Black,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Black/MVI_4040.MOV,0,
Colours/54. Black/MVI_3741.MOV,54. Black,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Black/MVI_3741.MOV,0,
Colours/54. Black/MVI_5207.MOV,54. Black,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Black/MVI_5207.MOV,0,
