parent_label,label,video_path,include_50,archive,archive_url,split
Electronics,53. Fan,Electronics/53. Fan/MVI_4533.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,53. Fan,Electronics/53. Fan/MVI_4534.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,53. Fan,Electronics/53. Fan/MVI_5387.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,53. Fan,Electronics/53. Fan/MVI_4532.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,53. Fan,Electronics/53. Fan/MVI_5390.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,val
Electronics,53. Fan,Electronics/53. Fan/MVI_5389.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,val
Electronics,53. Fan,Electronics/53. Fan/MVI_9097.MP4,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,val
Colours,54. Black,Colours/54. Black/MVI_5206.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,54. Black,Colours/54. Black/MVI_4215.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,54. Black,Colours/54. Black/MVI_8619.MP4,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,54. Black,Colours/54. Black/MVI_4040.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,54. Black,Colours/54. Black/MVI_3741.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,54. Black,Colours/54. Black/MVI_5207.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,54. Black,Colours/54. Black/MVI_4919.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,54. Black,Colours/54. Black/MVI_4918.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,54. Black,Colours/54. Black/MVI_3740.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,54. Black,Colours/54. Black/MVI_3742.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,54. Black,Colours/54. Black/MVI_5059.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,val
Colours,54. Black,Colours/54. Black/MVI_3887.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,val
Colours,54. Black,Colours/54. Black/MVI_4041.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,val
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_5393.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_4967.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_4540.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_9100.MP4,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_9102.MP4,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_5392.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_4538.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_4969.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_5391.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_4968.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,train
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_4537.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,val
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_9101.MP4,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,val
Electronics,54. Cell phone,Electronics/54. Cell phone/MVI_4539.MOV,True,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,val
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0111.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,train
Greetings,55. Thank you,Greetings/55. Thank you/MVI_9987.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,train
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0006.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,train
Greetings,55. Thank you,Greetings/55. Thank you/MVI_9985.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,train
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0060.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,train
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0063.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,train
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0007.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,train
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0061.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,train
Greetings,55. Thank you,Greetings/55. Thank you/MVI_9948.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,train
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0113.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,train
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0060_.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,val
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0062.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,val
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0058.MOV,True,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,val
Colours,55. White,Colours/55. White/MVI_3891.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,55. White,Colours/55. White/MVI_5062.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,55. White,Colours/55. White/MVI_3743.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,55. White,Colours/55. White/MVI_3890.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,55. White,Colours/55. White/MVI_4923.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,55. White,Colours/55. White/MVI_4042.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,55. White,Colours/55. White/MVI_4044.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,55. White,Colours/55. White/MVI_4216.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,55. White,Colours/55. White/MVI_4043.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,55. White,Colours/55. White/MVI_5209.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,train
Colours,55. White,Colours/55. White/MVI_4921.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,val
Colours,55. White,Colours/55. White/MVI_5211.MOV,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,val
Colours,55. White,Colours/55. White/MVI_8620.MP4,True,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,val
People,61. Father,People/61. Father/MVI_4940.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,train
People,61. Father,People/61. Father/MVI_4062.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,train
People,61. Father,People/61. Father/MVI_5227.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,train
People,61. Father,People/61. Father/MVI_5229.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,train
People,61. Father,People/61. Father/MVI_3764.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,train
People,61. Father,People/61. Father/MVI_5081.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,train
People,61. Father,People/61. Father/MVI_5082.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,train
People,61. Father,People/61. Father/MVI_4060.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,train
People,61. Father,People/61. Father/MVI_3763.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,train
People,61. Father,People/61. Father/MVI_3765.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,train
People,61. Father,People/61. Father/MVI_4942.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,val
People,61. Father,People/61. Father/MVI_5080.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,val
People,61. Father,People/61. Father/MVI_4061.MOV,True,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,val
Seasons,61. Summer,Seasons/61. Summer/MVI_9122.MP4,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,61. Summer,Seasons/61. Summer/MVI_4992.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,61. Summer,Seasons/61. Summer/MVI_5424.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,61. Summer,Seasons/61. Summer/MVI_4990.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,61. Summer,Seasons/61. Summer/MVI_5421.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,61. Summer,Seasons/61. Summer/MVI_5420.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,61. Summer,Seasons/61. Summer/MVI_9124.MP4,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,61. Summer,Seasons/61. Summer/MVI_4568.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,61. Summer,Seasons/61. Summer/MVI_4565.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,61. Summer,Seasons/61. Summer/MVI_4567.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,61. Summer,Seasons/61. Summer/MVI_4991.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,val
Seasons,61. Summer,Seasons/61. Summer/MVI_9123.MP4,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,val
Seasons,61. Summer,Seasons/61. Summer/MVI_4566.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,val
Seasons,64. Fall,Seasons/64. Fall/MVI_9134.MP4,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,64. Fall,Seasons/64. Fall/MVI_5435.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,64. Fall,Seasons/64. Fall/MVI_4580.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,64. Fall,Seasons/64. Fall/MVI_4578.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,64. Fall,Seasons/64. Fall/MVI_4999.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,64. Fall,Seasons/64. Fall/MVI_9133.MP4,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,64. Fall,Seasons/64. Fall/MVI_9135.MP4,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,64. Fall,Seasons/64. Fall/MVI_5436.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,64. Fall,Seasons/64. Fall/MVI_9132.MP4,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,64. Fall,Seasons/64. Fall/MVI_4577.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,train
Seasons,64. Fall,Seasons/64. Fall/MVI_5434.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,val
Seasons,64. Fall,Seasons/64. Fall/MVI_5000.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,val
Seasons,64. Fall,Seasons/64. Fall/MVI_4579.MOV,True,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,val
People,66. Brother,People/66. Brother/MVI_8631.MP4,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,train
People,66. Brother,People/66. Brother/MVI_3781.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,train
People,66. Brother,People/66. Brother/MVI_4956.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,train
People,66. Brother,People/66. Brother/MVI_4075.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,train
People,66. Brother,People/66. Brother/MVI_5244.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,train
People,66. Brother,People/66. Brother/MVI_3929.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,train
People,66. Brother,People/66. Brother/MVI_3780.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,train
People,66. Brother,People/66. Brother/MVI_4955.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,train
People,66. Brother,People/66. Brother/MVI_3927.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,train
People,66. Brother,People/66. Brother/MVI_4077.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,train
People,66. Brother,People/66. Brother/MVI_4230.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,val
People,66. Brother,People/66. Brother/MVI_3928.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,val
People,66. Brother,People/66. Brother/MVI_3779.MOV,True,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,val
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5447.MOV,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,train
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_4592.MOV,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,train
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5449.MOV,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,train
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_9144.MP4,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,train
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_9142.MP4,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,train
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5009.MOV,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,train
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_4594.MOV,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,train
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_4593.MOV,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,train
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5446.MOV,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,train
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5011.MOV,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,train
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_4591.MOV,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,val
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5010.MOV,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,val
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_9143.MP4,True,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,val
People,77. Boy,People/77. Boy/MVI_3814.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,77. Boy,People/77. Boy/MVI_4981.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,77. Boy,People/77. Boy/MVI_4242.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,77. Boy,People/77. Boy/MVI_3816.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,77. Boy,People/77. Boy/MVI_4983.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,77. Boy,People/77. Boy/MVI_5134.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,77. Boy,People/77. Boy/MVI_5285.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,77. Boy,People/77. Boy/MVI_4112.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,77. Boy,People/77. Boy/MVI_4111.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,77. Boy,People/77. Boy/MVI_8644.MP4,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,77. Boy,People/77. Boy/MVI_5286.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,val
People,77. Boy,People/77. Boy/MVI_3964.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,val
People,77. Boy,People/77. Boy/MVI_5287.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,val
People,78. Girl,People/78. Girl/MVI_4243.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,78. Girl,People/78. Girl/MVI_3818.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,78. Girl,People/78. Girl/MVI_5135.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,78. Girl,People/78. Girl/MVI_3965.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,78. Girl,People/78. Girl/MVI_3817.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,78. Girl,People/78. Girl/MVI_5137.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,78. Girl,People/78. Girl/MVI_4985.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,78. Girl,People/78. Girl/MVI_4114.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,78. Girl,People/78. Girl/MVI_4984.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,78. Girl,People/78. Girl/MVI_8645.MP4,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,train
People,78. Girl,People/78. Girl/MVI_4113.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,val
People,78. Girl,People/78. Girl/MVI_5136.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,val
People,78. Girl,People/78. Girl/MVI_5288.MOV,True,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,val
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_4636.MOV,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,train
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_4637.MOV,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,train
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5491.MOV,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,train
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_9177.MP4,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,train
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5047.MOV,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,train
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5494.MOV,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,train
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5048.MOV,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,train
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_9176.MP4,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,train
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5049.MOV,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,train
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_9178.MP4,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,train
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_4638.MOV,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,val
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_4635.MOV,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,val
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5493.MOV,True,Days_and_Time_2of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_2of3.zip/content,val
Adjectives,78. long,Adjectives/78. long/MVI_5186.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,78. long,Adjectives/78. long/MVI_5268.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,78. long,Adjectives/78. long/MVI_9219.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,78. long,Adjectives/78. long/MVI_5108.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,78. long,Adjectives/78. long/MVI_9378.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,78. long,Adjectives/78. long/MVI_5187.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,78. long,Adjectives/78. long/MVI_9459.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,78. long,Adjectives/78. long/MVI_5188.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,78. long,Adjectives/78. long/MVI_5106.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,78. long,Adjectives/78. long/MVI_9300.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,78. long,Adjectives/78. long/MVI_9458.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,val
Adjectives,78. long,Adjectives/78. long/MVI_5266.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,val
Adjectives,78. long,Adjectives/78. long/MVI_9217.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,val
