video_path,archive,archive_url
People/66. Brother/MVI_4075.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_4076.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_4077.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_4230.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_4955.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_4956.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_4957.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_5095.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_5096.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_5097.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_5243.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_5244.MOV,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
People/66. Brother/MVI_8631.MP4,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content
Colours/54. Black/MVI_3740.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_3741.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_3742.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_3887.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_3888.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_3889.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_4040.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_4041.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_4215.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_4918.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_4919.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_4920.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_5058.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_5059.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_5060.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_5206.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_5207.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_5208.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/54. Black/MVI_8619.MP4,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_3743.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_3745.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_3890.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_3891.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_3892.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_4042.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_4043.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_4044.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_4216.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_4921.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_4922.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_4923.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_5061.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_5062.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_5209.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_5210.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_5211.MOV,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
Colours/55. White/MVI_8620.MP4,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content
People/61. Father/MVI_3763.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_3764.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_3765.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_3910.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_3912.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_4060.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_4061.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_4062.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_4223.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_4940.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_4941.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_4942.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_5080.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_5081.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_5082.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_5227.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_5228.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
People/61. Father/MVI_5229.MOV,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content
Electronics/53. Fan/MVI_4532.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_4533.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_4534.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_4535.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_4536.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_4965.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_4966.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_5387.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_5388.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_5389.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_5390.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_9097.MP4,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_9098.MP4,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/53. Fan/MVI_9099.MP4,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_4537.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_4538.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_4539.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_4540.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_4967.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_4968.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_4969.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_5391.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_5392.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_5393.MOV,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_9100.MP4,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_9101.MP4,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Electronics/54. Cell phone/MVI_9102.MP4,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3132.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3133.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3134.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3162.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3163.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3164.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3194.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3195.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3196.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3197.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3224.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3225.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3226.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3253.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3254.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_3255.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_4191.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_4193.MOV,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_8596.MP4,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/16. train ticket/MVI_8597.MP4,Means_of_Transportation_2of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_2of2.zip/content
Means_of_Transportation/11. Car/MVI_3116.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3117.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3145.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3146.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3147.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3174.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3175.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3176.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3209.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3210.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3211.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3238.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_3239.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_4176.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_4177.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_4178.MOV,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_8583.MP4,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Means_of_Transportation/11. Car/MVI_8584.MP4,Means_of_Transportation_1of2.zip,https://zenodo.org/api/records/4010759/files/Means_of_Transportation_1of2.zip/content
Colours/47. Red/MVI_3719.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_3720.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_3721.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_3867.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_3868.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_4017.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_4018.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_4019.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_4207.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_4898.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_4899.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_5037.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_5038.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_5039.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_5184.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_5185.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_5186.MOV,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Colours/47. Red/MVI_8612.MP4,Colours_1of2.zip,https://zenodo.org/api/records/4010759/files/Colours_1of2.zip/content
Animals/1. Dog/MVI_2978.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_2979.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_2980.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3002.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3003.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3004.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3028.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3029.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3030.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3059.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3060.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3061.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3085.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3086.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_3087.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_4146.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_4147.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_4148.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/1. Dog/MVI_8560.MP4,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_2987.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_2988.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_2989.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3012.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3013.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3037.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3038.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3040.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3070.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3071.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3072.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3094.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3095.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_3096.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_4155.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_4157.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_8567.MP4,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/4. Bird/MVI_8568.MP4,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_2990.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_2991.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_2992.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3015.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3016.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3017.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3046.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3047.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3048.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3049.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3073.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3074.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3075.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3097.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3098.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_3099.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_4160.MOV,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_8569.MP4,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Animals/5. Cow/MVI_8570.MP4,Animals_1of2.zip,https://zenodo.org/api/records/4010759/files/Animals_1of2.zip/content
Greetings/48. Hello/MVI_0029.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_0030.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_0031.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
